sample_id	splice_id	gene_symbol	gene_tpm	preference	psi	dpsi	mean_ctrl	std_dev_ctrl	count_ctrl	domain_type	domain_coverage	domain_overlap_start	domain_overlap_end	Brain - Cortex_avg	Brain - Cortex_stdev	Brain - Cerebellum_avg	Brain - Cerebellum_stdev	Brain - Frontal Cortex (BA9)_avg	Brain - Frontal Cortex (BA9)_stdev	Brain - Caudate (basal ganglia)_avg	Brain - Caudate (basal ganglia)_stdev	Brain - Nucleus accumbens (basal ganglia)_avg	Brain - Nucleus accumbens (basal ganglia)_stdev	Brain - Putamen (basal ganglia)_avg	Brain - Putamen (basal ganglia)_stdev	Brain - Hypothalamus_avg	Brain - Hypothalamus_stdev	Brain - Spinal cord (cervical c-1)_avg	Brain - Spinal cord (cervical c-1)_stdev	Brain - Hippocampus_avg	Brain - Hippocampus_stdev	Brain - Anterior cingulate cortex (BA24)_avg	Brain - Anterior cingulate cortex (BA24)_stdev	Brain - Substantia nigra_avg	Brain - Substantia nigra_stdev	Brain - Amygdala_avg	Brain - Amygdala_stdev	cohort.x	Forebrain_4 Week Post Conception_avg	Forebrain_4 Week Post Conception_stdev	Forebrain_5 Week Post Conception_avg	Forebrain_5 Week Post Conception_stdev	Forebrain_6 Week Post Conception_avg	Forebrain_6 Week Post Conception_stdev	Forebrain_7 Week Post Conception_avg	Forebrain_7 Week Post Conception_stdev	Forebrain_8 Week Post Conception_avg	Forebrain_8 Week Post Conception_stdev	Forebrain_9 Week Post Conception_avg	Forebrain_9 Week Post Conception_stdev	Forebrain_10 Week Post Conception_avg	Forebrain_10 Week Post Conception_stdev	Forebrain_11 Week Post Conception_avg	Forebrain_11 Week Post Conception_stdev	Forebrain_12 Week Post Conception_avg	Forebrain_12 Week Post Conception_stdev	Forebrain_13 Week Post Conception_avg	Forebrain_13 Week Post Conception_stdev	Forebrain_16 Week Post Conception_avg	Forebrain_16 Week Post Conception_stdev	Forebrain_18 Week Post Conception_avg	Forebrain_18 Week Post Conception_stdev	Forebrain_19 Week Post Conception_avg	Forebrain_19 Week Post Conception_stdev	Forebrain_Neonate_avg	Forebrain_Neonate_stdev	Forebrain_Infant_avg	Forebrain_Infant_stdev	Forebrain_Toddler_avg	Forebrain_Toddler_stdev	Forebrain_School Age Child_avg	Forebrain_School Age Child_stdev	Forebrain_Adolescent_avg	Forebrain_Adolescent_stdev	Forebrain_Young Adult_avg	Forebrain_Young Adult_stdev	Forebrain_Middle Adult_avg	Forebrain_Middle Adult_stdev	Forebrain_Elderly_avg	Forebrain_Elderly_stdev	Hindbrain_4 Week Post Conception_avg	Hindbrain_4 Week Post Conception_stdev	Hindbrain_5 Week Post Conception_avg	Hindbrain_5 Week Post Conception_stdev	Hindbrain_6 Week Post Conception_avg	Hindbrain_6 Week Post Conception_stdev	Hindbrain_7 Week Post Conception_avg	Hindbrain_7 Week Post Conception_stdev	Hindbrain_8 Week Post Conception_avg	Hindbrain_8 Week Post Conception_stdev	Hindbrain_9 Week Post Conception_avg	Hindbrain_9 Week Post Conception_stdev	Hindbrain_10 Week Post Conception_avg	Hindbrain_10 Week Post Conception_stdev	Hindbrain_11 Week Post Conception_avg	Hindbrain_11 Week Post Conception_stdev	Hindbrain_12 Week Post Conception_avg	Hindbrain_12 Week Post Conception_stdev	Hindbrain_13 Week Post Conception_avg	Hindbrain_13 Week Post Conception_stdev	Hindbrain_16 Week Post Conception_avg	Hindbrain_16 Week Post Conception_stdev	Hindbrain_18 Week Post Conception_avg	Hindbrain_18 Week Post Conception_stdev	Hindbrain_19 Week Post Conception_avg	Hindbrain_19 Week Post Conception_stdev	Hindbrain_Neonate_avg	Hindbrain_Neonate_stdev	Hindbrain_Infant_avg	Hindbrain_Infant_stdev	Hindbrain_Toddler_avg	Hindbrain_Toddler_stdev	Hindbrain_School Age Child_avg	Hindbrain_School Age Child_stdev	Hindbrain_Adolescent_avg	Hindbrain_Adolescent_stdev	Hindbrain_Young Adult_avg	Hindbrain_Young Adult_stdev	Hindbrain_Middle Adult_avg	Hindbrain_Middle Adult_stdev	Hindbrain_Elderly_avg	Hindbrain_Elderly_stdev	pediatrics_avg	pediatrics_stdev	SRR26129178	SRR26129084	SRR26129078	SRR26129066	SRR26129123	cohort.y
BS_FCDAH728	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	13.61	Skipping	0.321	-0.6426666666666667	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_FH4TA0XM	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	35.39	Skipping	0.181	-0.7826666666666666	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_G8TXTX0H	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	10.61	Skipping	0.106	-0.8576666666666667	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_GF8MHY11	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	11.81	Skipping	0.123	-0.8406666666666667	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_GGXGNP9S	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	16.34	Skipping	0.235	-0.7286666666666667	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_GW0GKWMS	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	14.06	Skipping	0.289	-0.6746666666666667	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_GWSJ4Z9H	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	10.35	Skipping	0.208	-0.7556666666666667	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_H97S5SQN	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	10.7	Skipping	0.313	-0.6506666666666667	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_HKZZ9XW5	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	24.43	Skipping	0.305	-0.6586666666666667	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_HZ9AYDCQ	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	83.09	Skipping	0.34700000000000003	-0.6166666666666667	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_J122QS4Y	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	17.52	Skipping	0.417	-0.5466666666666666	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_JP95KMRD	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	95.97	Skipping	0.34	-0.6236666666666666	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_JQGJQ2QZ	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	169.55	Skipping	0.35	-0.6136666666666667	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_K2PCC777	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	55.65	Skipping	0.236	-0.7276666666666667	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_K74N1BXQ	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	82.79	Skipping	0.359	-0.6046666666666667	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_KABQQA0T	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	67.25	Skipping	0.452	-0.5116666666666667	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_KBEX4RT2	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	15.65	Skipping	0.193	-0.7706666666666666	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_KS8HMGA6	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	84.63	Skipping	0.244	-0.7196666666666667	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_M0FA190Y	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	139.02	Skipping	0.272	-0.6916666666666667	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_MB7WN0ZB	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	14.01	Skipping	0.418	-0.5456666666666667	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_MDBT7S5Z	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	11.2	Skipping	0.318	-0.6456666666666666	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
BS_MFGZH8FK	chr4:TENM3_182744143-182744163_182743169-182743419_182751799-182752032_+	TENM3	13.48	Skipping	0.252	-0.7116666666666667	0.9636666666666668	0.03600462933198085	3	EC	100	182744142	182744163	1	0	1	0	0.9113	0.1222	0.7193	0.084	0.6886	0.2885	NA	NA	0.9513	0.0843	NA	NA	1	0	0.972	0.0485	NA	NA	NA	NA	gtex	0.207	0.0204	0.134	0.0297	NA	NA	0.4703	0.131	0.884	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1627	0.064	0.498	0.0481	0.3907	0.1136	0.617	0.0467	0.65	0.3422	NA	NA	0.8925	0.0163	0.954	0.0651	0.932	0.0191	0.9305	0.0983	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6888	0.2812	0.965	0.312	0.906	0.898	NA	pediatrics
